datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,AQI
24-10-2022,28.4,15.7,22.3,27.6,15.7,22.1,13.1,59.6,0,0,0,32.8,15.3,321.3,1012.7,21.8,5.6,272.3,23.5,9,0.96,Partially cloudy,81
25-10-2022,29.8,15.9,22.7,28.6,15.9,22.4,12.3,56.6,0,0,0,24.8,14.2,331.2,1013.6,10.6,5.1,272.4,23.5,9,0,Clear,160
26-10-2022,29,16.5,23.1,28.2,16.5,22.9,13.6,58.9,0,0,0,15.5,15.1,80.9,1015.5,16.7,5.4,270.8,23.4,9,0.03,Clear,94
27-10-2022,29,17,23.7,28.6,17,23.6,15.2,61.3,0,0,0,20.2,10.9,69.2,1015.4,44.2,5.4,265.5,22.9,9,0.06,Partially cloudy,94
28-10-2022,28.9,16,23.2,28.6,16,23.2,14.8,62.1,0,0,0,23,11.2,50.6,1014.8,45.3,5.6,264.8,22.8,9,0.1,Partially cloudy,83
29-10-2022,29.7,18.5,23.5,28.3,18.5,23.3,12.4,53,0,0,0,31.7,17.5,61,1014.7,17.1,5.8,263.8,22.6,9,0.14,Clear,69
30-10-2022,29.4,16,23,28.1,16,22.8,12,53.5,0,0,0,21.6,17.5,50.4,1015.1,2.6,5.9,265.4,22.9,9,0.17,Clear,78
31-10-2022,27.7,16,22.1,27.2,16,22.1,13.7,62.7,0,0,0,21.6,14.9,35.4,1014.5,8.5,5.3,259,22.5,9,0.21,Clear,85
01-11-2022,25,19,21.9,25,19,21.9,18.2,80.4,0.4,100,4.17,16.2,14.9,80.2,1015.7,69.9,4,187.3,16.2,7,0.25,"Rain, Partially cloudy",103
02-11-2022,27.3,20.5,23.5,28.3,20.5,23.6,18.8,76.1,0,0,0,19.8,12.1,36.2,1014.9,87.4,3.9,211.4,18.2,8,0.28,Partially cloudy,95
03-11-2022,29.4,19.2,24.4,29.5,19.2,24.5,17,65.4,0,0,0,22,14.8,56.4,1014.3,33.1,4.9,248,21.5,9,0.31,Partially cloudy,94
04-11-2022,29.1,20.9,24.7,30.8,20.9,25.2,19.3,73.1,0,0,0,23,13.1,63.7,1015.6,52.5,4.4,174.5,15.2,8,0.35,Partially cloudy,91
05-11-2022,29.4,19.8,24.3,30.4,19.8,24.5,18.6,73.2,0,0,0,22.3,15.7,74.4,1017.1,51.5,4.7,248,21.5,9,0.39,Partially cloudy,92
06-11-2022,30,17.4,23,29.4,17.4,23,16.6,70.6,0,0,0,19.1,15.1,81.7,1017.7,30.9,5.1,254.2,21.9,9,0.42,Partially cloudy,91
07-11-2022,29.9,17.5,23.5,29.1,17.5,23.3,15.2,64.5,0,0,0,20.9,15.3,79.5,1016.8,27.7,5.3,253.6,21.8,9,0.46,Partially cloudy,100
08-11-2022,30.5,17,23.4,29,17,23.1,12.8,57.5,0,0,0,20.9,14.2,59.9,1016.3,23.6,5.5,246.3,21.3,9,0.5,Partially cloudy,93
09-11-2022,28.5,17,22.8,28,17,22.7,14.5,61.9,0,0,0,26.3,13.1,79.7,1016.3,26.6,5.3,252.7,21.8,9,0.53,Partially cloudy,90
10-11-2022,28.7,18,23.4,28.3,18,23.3,15.7,65.3,0,0,0,27,14.9,51.9,1016.2,32.9,4.9,248.1,21.5,9,0.56,Partially cloudy,86
11-11-2022,29.9,20,24.1,28.5,20,23.9,13.4,54.3,0,0,0,32,22.7,48,1016,40.9,5,237.6,20.6,9,0.59,Partially cloudy,102
12-11-2022,29.8,18.5,24,29.3,18.5,24,14.4,56,0,0,0,32.4,16.6,56.3,1016.1,35,5.5,230.8,19.8,8,0.62,Partially cloudy,83
13-11-2022,29.3,20,24.4,29.1,20,24.4,15.7,60.2,0,0,0,23,14.9,77.5,1015.8,31.9,5.2,238,20.6,8,0.66,Partially cloudy,82
14-11-2022,29.3,18,23.8,28.6,18,23.7,16,65.8,0,0,0,20.2,14.4,64,1016.2,33.9,5.3,239.7,20.5,9,0.69,Partially cloudy,85
15-11-2022,29.6,18.3,23.4,28.7,18.3,23.2,14.3,60.8,0,0,0,19.4,13,46.5,1016.1,14.8,5.5,244.6,21.3,9,0.72,Clear,87
16-11-2022,29.3,14.5,21.7,27.7,14.5,21.4,10,53.6,0,0,0,20.5,13,44.5,1015.2,19.7,5.3,250.6,21.5,9,0.75,Clear,106
17-11-2022,30,14.7,22.1,28.5,14.7,21.8,10.3,51.3,0,0,0,22.7,13.1,39.1,1014.9,12.5,5.5,249.1,21.4,9,0.78,Clear,107
18-11-2022,28.2,14.2,22.1,27.2,14.2,21.9,11.3,53.9,0,0,0,25.6,16.8,46.8,1015.2,21.1,5.5,229.8,19.7,8,0.82,Partially cloudy,104
19-11-2022,26.9,17,21.5,26.7,17,21.4,11.5,55.4,0,0,0,26.6,14.2,35,1015.4,45.3,4.9,234.9,20.2,9,0.85,Partially cloudy,118
20-11-2022,26.5,14,20.9,26.5,14,20.9,10.3,53.1,0,0,0,27.4,15,27.2,1013.9,40.9,5.2,233.5,20.2,9,0.88,Partially cloudy,130
21-11-2022,28,19.2,23.5,27.8,19.2,23.4,13.1,53.1,0,0,0,28.1,12.8,58.5,1013.1,60.4,5.1,165.5,14.4,8,0.91,Partially cloudy,111
22-11-2022,28.9,21.7,24.7,29.3,21.7,24.8,16.8,62.5,0,0,0,22.7,13.1,52.1,1013.3,72.9,5.1,201.3,17.4,7,0.95,Partially cloudy,143
23-11-2022,28.9,21,24.4,29.4,21,24.6,17.7,67.3,0.1,100,4.17,20.9,15.1,72.3,1014.2,66.6,5,218.7,19.1,8,0.98,"Rain, Partially cloudy",103
24-11-2022,27.1,20.5,23.8,28.4,20.5,24,18.3,72.5,0,0,0,20.5,13.1,74.9,1014.5,64,4.5,216.4,18.5,8,0,Partially cloudy,112
25-11-2022,29.9,19.7,24.3,30.2,19.7,24.4,16.2,63.1,0,0,0,23.8,13.1,73.4,1015.3,36.5,4.8,225,19.5,8,0.05,Partially cloudy,99
26-11-2022,29.8,17.1,23.1,28.8,17.1,22.9,12.9,55.4,0,0,0,14,9.9,62.8,1014.3,38.4,5.2,230.2,19.8,8,0.08,Partially cloudy,119
27-11-2022,29.6,15.1,22.8,28.9,15.1,22.6,12.8,55.6,0,0,0,15.8,11.2,61.5,1012.3,24.6,5,231.4,19.9,8,0.12,Partially cloudy,119
28-11-2022,29.9,15.1,22.6,28.9,15.1,22.4,12,54.5,0,0,0,16.2,14.8,72.3,1012.8,6.6,5.3,231.4,19.9,8,0.15,Clear,113
29-11-2022,29.2,15.8,21.7,27.7,15.8,21.5,10.5,53,0,0,0,19.4,16.6,78,1014.2,12.7,5.3,239.8,20.9,9,0.19,Clear,105
30-11-2022,28.5,13,20.8,27.4,13,20.7,11.3,59.4,0,0,0,20.5,13,88.4,1015.3,9.6,5,235.6,20.3,8,0.25,Clear,117
01-12-2022,29.1,17,23,29.2,17,23,15.8,66.2,0,0,0,21.6,11.2,85,1014.7,28.4,4.7,223.2,19.2,8,0.26,Partially cloudy,123
02-12-2022,28.4,18,23.8,29.4,18,24.1,18.4,73.2,0,0,0,22.7,11,100,1014.1,39.7,4.1,194.8,16.8,8,0.29,Partially cloudy,119
03-12-2022,29.4,20,24.3,30.1,20,24.5,19.3,75.4,0,0,0,24.8,12.8,102.6,1014.6,53,4.1,216,18.7,8,0.33,Partially cloudy,96
04-12-2022,29,20,24.2,29.9,20,24.4,18.8,73.4,0.1,100,4.17,26.6,18.4,89,1015.4,53.3,4.1,221.9,19.1,8,0.36,"Rain, Partially cloudy",98
05-12-2022,29.4,17.9,23.3,28.2,17.9,23.1,13.9,59.6,0,0,0,27.4,11.5,69.8,1016.2,31.6,4.5,218.3,18.8,8,0.4,Partially cloudy,124
06-12-2022,30.1,15,22.5,28.6,15,22.1,10.3,50.8,0,0,0,25.6,16.4,60.9,1015.3,21.7,6.6,230.4,19.9,8,0.43,Partially cloudy,113
07-12-2022,27.5,17.3,21.9,27.1,17.3,21.9,13.5,61.3,0,0,0,29.2,17,40,1015,45,4.8,206.8,18,8,0.47,Partially cloudy,117
08-12-2022,27,16.2,21,26.1,16.2,20.9,9.1,51.7,0,0,0,29.2,17.1,13.6,1014.3,47.4,4.8,206,17.7,7,0.5,Partially cloudy,111
09-12-2022,26.2,15.7,21,26.2,15.7,21,8.2,45.2,0,0,0,36.7,16.6,33.8,1012.9,72.5,4.8,173.1,15.1,7,0.54,Partially cloudy,107
10-12-2022,25.9,17,22.3,25.9,17,22.3,15.7,67.3,0,0,0,28.4,18.4,47.6,1011.9,86.1,4.4,100.2,8.6,5,0.57,Partially cloudy,98
11-12-2022,25.4,20,21.8,25.4,20,21.8,20,89.9,5,100,12.5,39.6,24.1,76.2,1013.2,93.9,3.6,83.3,7.2,4,0.6,"Rain, Overcast",81
12-12-2022,24.9,20,22.3,24.9,20,22.3,20,87.6,0.4,100,4.17,31.3,20.5,96.4,1014,86,3.9,166.3,14.4,6,0.63,"Rain, Partially cloudy",55
13-12-2022,26.9,20,23.1,28.4,20,23.3,20.1,84.1,0.9,100,4.17,33.5,24.1,115.2,1015,78.8,4.8,141.2,12.3,6,0.67,"Rain, Partially cloudy",58
14-12-2022,28.5,19,23.9,29.8,19,24.2,19.4,77.2,0,0,0,20.2,15.5,101,1015.6,50.8,4.9,182.4,15.9,8,0.7,Partially cloudy,58
15-12-2022,29.3,19,24.1,30.8,19,24.6,18.7,72.9,0.3,100,4.17,18.4,11.5,112.5,1014.8,41.8,5.2,216.1,18.5,8,0.73,"Rain, Partially cloudy",88
16-12-2022,30,19,24.3,30.4,19,24.5,17.8,69.6,0,0,0,19.8,11.2,103.8,1014,40.3,5.1,218,18.8,8,0.75,Partially cloudy,96
17-12-2022,29.9,18,24.4,30.7,18,24.6,18.3,71.8,0,0,0,25.2,14.4,65.1,1014.8,31.4,5,215.3,18.4,8,0.8,Partially cloudy,111
18-12-2022,29.8,17.7,23.3,28.3,17.7,23,12.8,56.8,0,0,0,20.9,15.1,53.6,1014.5,6.9,5.5,212.1,18.4,8,0.83,Clear,101
19-12-2022,27.9,15,21.2,27.5,15,21.1,13.6,65.4,0,0,0,20.5,11.5,90.5,1014,12.2,5.1,199.3,17,7,0.86,Clear,108
20-12-2022,29.1,15,22.1,28.5,15,22,14.1,65.2,0,0,0,16.2,11.2,90.1,1013.6,15.5,4.4,224.6,19.2,8,0.9,Clear,121
21-12-2022,29.8,15,22.2,28.6,15,21.9,12.7,60.4,0,0,0,21.2,13.1,103,1014,20.8,5.1,212.3,18.3,8,0.93,Partially cloudy,113
22-12-2022,29,16.8,22.1,28.1,16.8,21.9,13.4,61.5,0,0,0,18.7,20.5,75.3,1013.9,15,5.3,223.4,19.2,8,0.96,Clear,120
23-12-2022,30.3,15.7,22.4,28.6,15.7,22,11.2,54.5,0,0,0,23.4,14.8,87.9,1013.6,13.9,5.3,226.5,19.4,8,0,Clear,106
24-12-2022,29.3,16.7,22.9,28,16.7,22.6,11.5,51.1,0,0,0,24.5,13,116.5,1013.9,11.7,11,226.9,19.4,8,0.03,Clear,119
25-12-2022,29,16,22.8,28.6,16,22.8,15.6,66.6,0,0,0,29.5,13,116.4,1015.2,9.3,4.9,225,19.3,8,0.06,Clear,88
26-12-2022,27.9,18,22.9,29.3,18,23.2,19.3,81,0.1,100,4.17,30.2,14.8,119,1016.5,44.6,4.9,134.1,11.6,8,0.1,"Rain, Partially cloudy",68
27-12-2022,31.5,19,24.8,31.8,19,25,18.6,71.2,0,0,0,26.6,14.6,126.3,1017.2,37.4,5.3,215.1,18.5,8,0.13,Partially cloudy,64
28-12-2022,31.5,20,25.4,31.6,20,25.5,17.7,65.4,0,0,0,20.5,9.4,133.1,1017.5,33.8,5.5,218.2,18.7,8,0.17,Partially cloudy,66
29-12-2022,30.9,20,25,30.9,20,25.1,17.3,64.9,0,0,0,21.6,7.9,91.6,1018.8,37.1,5.5,220.4,19.1,8,0.2,Partially cloudy,89
30-12-2022,30.4,20,24.3,30.2,20,24.4,17.1,66.3,0,0,0,15.1,9.5,107.3,1019.7,38.6,5.3,222.6,19.3,8,0.25,Partially cloudy,104
31-12-2022,30.3,19,24.2,29.7,19,24.1,16,63,0,0,0,18,11,177.9,1018.4,41.9,5.5,223.3,19.3,8,0.27,Partially cloudy,109
01-01-2023,30.9,19,24.8,30,19,24.8,17.1,65.9,0,0,0,19.8,10.8,125.1,1017.8,46,5.5,223.9,19.3,8,0.3,Partially cloudy,97
02-01-2023,29.5,19,23.9,29.1,19,24,17,67.3,0,0,0,25.9,14.4,113.7,1018.1,32.1,5.3,222.4,19.3,8,0.34,Partially cloudy,88
03-01-2023,28.8,18,23.2,28.8,18,23.3,16.4,67.5,0,0,0,30.2,14.6,115.5,1018.3,36,4.7,212.3,18.2,8,0.37,Partially cloudy,95
04-01-2023,27.9,18,23.2,27.8,18,23.2,16.3,68,0,0,0,28.4,14.9,124,1017.6,39.2,5,221.8,19.1,8,0.41,Partially cloudy,87
05-01-2023,26.6,19,22.3,26.6,19,22.3,17.3,74.1,0,0,0,32,16.7,114.7,1018.7,36.5,4.1,206.2,17.7,8,0.44,Partially cloudy,102
06-01-2023,25,19,21.7,25,19,21.7,18.2,80.9,0.3,100,8.33,25.9,15.7,81.1,1020.3,77.5,2.8,184.3,15.9,8,0.48,"Rain, Partially cloudy",134
07-01-2023,28.5,17.9,21.7,27.5,17.9,21.7,13.3,63.5,0,0,0,32,18.8,51.1,1019.6,47.5,4,229.3,19.8,8,0.5,Partially cloudy,128
08-01-2023,28.1,12,19.7,26.7,12,19.5,6.3,49.5,0,0,0,23.8,16.7,53.3,1018.5,8.4,5.2,245.3,21.2,9,0.54,Clear,117
09-01-2023,29,12.1,19.5,27.4,12.1,19.2,5.3,46.6,0,0,0,17.6,11.6,83.3,1019.2,0.2,5.3,242.5,21,9,0.58,Clear,103
10-01-2023,29.2,10.5,20,27.6,10.5,19.6,7.9,52.9,0,0,0,15.8,12.8,80.7,1018.5,1.3,5.3,242.4,20.8,9,0.61,Clear,112
11-01-2023,29.8,13.2,21.3,28.2,13.2,20.9,9.5,52.2,0,0,0,7.9,9.4,124.2,1016.4,2.3,5.2,242.4,20.9,9,0.64,Clear,130
12-01-2023,30.9,14.1,22.1,29.1,14.1,21.7,10.9,53.1,0,0,0,14,10.9,163.3,1014.8,0.2,5.4,242,20.7,9,0.68,Clear,114
13-01-2023,30.4,15.1,22.7,29.2,15.1,22.4,12.3,55.6,0,0,0,18.7,11.2,131.7,1015,5.3,5.2,240.5,20.7,8,0.71,Clear,112
14-01-2023,30.9,13.5,22.9,29.3,13.5,22.6,12.9,59,0,0,0,19.8,18.4,131.7,1014.9,3.3,5.4,239,20.6,8,0.75,Clear,94
15-01-2023,30.6,15,22.9,29.6,15,22.8,13.6,58.7,0,0,0,27.4,11.7,113.1,1014.2,4.2,5.6,239.7,20.7,8,0.75,Clear,103
16-01-2023,31,16.1,23.6,29.3,16.1,23.3,13.3,57.4,0,0,0,29.2,15.5,126.6,1014.8,0.1,5.7,240.8,20.7,9,0.81,Clear,76
17-01-2023,29.9,14,23.1,28.4,14,22.7,12.4,57.3,0,0,0,29.5,16.2,124.5,1015.4,1.9,5.7,243.6,21.1,9,0.85,Clear,74
18-01-2023,29.9,14.5,22.8,28.9,14.5,22.5,13.1,58.9,0,0,0,28.8,16,119.8,1016.9,2,5.6,242,21,9,0.88,Clear,74
19-01-2023,28.9,16,22.6,27.9,16,22.5,13,58.2,0,0,0,26.6,14.9,111.5,1017.6,3.8,5.6,241.7,21,9,0.91,Clear,83
20-01-2023,28.8,15,22.5,28.1,15,22.3,14.1,63.6,0,0,0,22.3,14.8,131.8,1017.3,4,5.4,241.3,21,9,0.95,Clear,94
21-01-2023,28.5,17,22.8,28.8,17,22.7,13.5,60.9,0,0,0,22,14.8,118.7,1016.9,3.9,5.6,241.3,20.9,9,0.98,Clear,98
22-01-2023,28.7,15.1,22.3,28,15.1,22.2,13.6,61,0,0,0,26.6,16.2,117.5,1015.8,4.7,5.5,244.1,21.1,9,0,Clear,97
23-01-2023,27,16.5,22.1,27.2,16.5,22.1,15.2,67.3,0,0,0,25.9,18,103.7,1015.1,17.5,4.6,238.3,20.6,8,0.05,Clear,112
24-01-2023,29.1,17,23,28.1,17,22.9,15,65.3,0,0,0,31.3,19.6,114.8,1015.1,24.3,5.4,239.7,20.8,8,0.08,Partially cloudy,82
25-01-2023,28.9,18,22.8,28,18,22.7,14,60.8,0,0,0,31.3,18.4,116.6,1015,25.7,6.1,246.5,21.4,9,0.11,Partially cloudy,76
26-01-2023,29.4,16,22.9,27.8,16,22.6,11.8,54.4,0,0,0,28.8,16.7,108.5,1015.2,8.8,5.4,248.6,21.5,9,0.15,Clear,85
27-01-2023,29,14,22,27.7,14,21.8,12.4,60.1,0,0,0,20.9,16.4,99.6,1015.7,6.2,5.6,250.5,21.7,9,0.18,Clear,103
28-01-2023,30,15.1,22.9,28.6,15.1,22.6,11.3,52.1,0,0,0,25.6,13.4,120.1,1014.9,0.1,5.8,252,21.9,9,0.25,Clear,114
29-01-2023,29,14,22.3,28.2,14,22.1,13.2,60.3,0,0,0,33.8,21.2,108.1,1013.8,3.8,5.4,249,21.5,9,0.25,Clear,106
30-01-2023,27.9,18,22.8,28.3,18,22.8,16.9,70.9,0,0,0,34.6,17.5,109,1015.4,46.8,4.7,226.6,19.6,9,0.28,Partially cloudy,110
31-01-2023,29.3,18,24.1,28.8,18,24,15.4,60.9,0,0,0,21.6,13.2,95.6,1015,44.8,5.7,216.2,18.7,9,0.32,Partially cloudy,92
01-02-2023,29,18,23.3,28.3,18,23.2,14.6,61.7,0,0,0,36.4,19,60,1015.1,40.1,4.8,241.8,20.9,9,0.35,Partially cloudy,121
02-02-2023,29.1,17.1,23.2,27.8,17.1,22.9,10.1,47,0,0,0,38.5,19.9,61.1,1015.7,28.6,6.5,256.1,22.1,9,0.38,Partially cloudy,112
03-02-2023,30.8,15.3,22.6,28.8,15.3,22.2,4.7,34.2,0,0,0,21.2,14.8,45.9,1016.1,10.7,6,258.5,22.3,9,0.42,Clear,91
04-02-2023,31,14,23,29.2,14,22.6,7.6,41.3,0,0,0,17.3,14.8,65.2,1014.6,1.9,7.6,262,22.6,9,0.45,Clear,116
05-02-2023,31.2,15,23.7,29.3,15,23.1,10,47.8,0,0,0,14.4,10.3,72.5,1014.3,3.3,5.5,264.8,23,9,0.5,Clear,113
06-02-2023,31.9,16,23.9,30.3,16,23.6,13.3,55.5,0,0,0,23,14.8,94,1014,0.7,6,255.1,22,9,0.52,Clear,112
07-02-2023,31.9,18.1,25.1,31,18.1,24.8,14.9,56.7,0,0,0,23.8,14.3,134.9,1013.4,29.4,5.6,256.1,22.2,9,0.55,Partially cloudy,104
08-02-2023,32.4,19,25.6,31.3,19,25.3,15.1,56,0,0,0,23.4,12.1,86.1,1014,21.7,5,256.5,22,9,0.59,Partially cloudy,102
09-02-2023,32.9,17,25.1,30.8,17,24.5,12.3,50.9,0,0,0,20.9,13,70.7,1014.8,8.4,5.6,265.2,22.8,9,0.62,Clear,112
10-02-2023,32.8,16,24.2,30.4,16,23.5,8.4,44.5,0,0,0,23.4,12,47.4,1015.9,0.1,6,272.3,23.5,9,0.65,Clear,114
11-02-2023,34.5,17.2,25.4,31.9,17.2,24.6,7.2,36.7,0,0,0,15.8,10.2,56.5,1016.1,0.1,6,274.9,23.8,9,0.69,Clear,111
12-02-2023,34.3,18.7,26.1,32.5,18.7,25.3,8.7,37,0,0,0,43.6,14,19.5,1016.4,5.6,6.1,275.1,23.7,9,0.72,Clear,116
13-02-2023,31,18.3,24.6,28.9,18.3,24,5.4,32.3,0,0,0,41.8,19.4,43,1017.3,0.1,6.6,283.2,24.6,10,0.75,Clear,104
14-02-2023,31.5,15,23.3,29.3,15,22.6,3.7,33.2,0,0,0,20.2,13.7,47.4,1016.7,1.6,6.2,284.3,24.6,10,0.79,Clear,104
15-02-2023,33.1,14.5,24.1,30.7,14.5,23.3,4.2,32.7,0,0,0,21.6,15.1,29,1015.1,0.1,5.7,282.6,24.5,10,0.83,Clear,112
16-02-2023,32.4,16.5,25.3,30.2,16.5,24.5,5,30.8,0,0,0,28.8,16.7,36.9,1015.3,1.3,5.7,282,24.5,10,0.86,Clear,111
17-02-2023,33,18.2,25,30.9,18.2,24.4,6.7,33.5,0,0,0,27.4,11.6,41.6,1015.5,0.4,5.8,280.6,24.2,10,0.9,Clear,104
18-02-2023,32,15,24.7,30.1,15,24.2,11.6,47.8,0,0,0,18.7,11.7,100,1015.2,0.1,5.6,282.7,24.6,10,0.93,Clear,103
19-02-2023,30.9,18,25,29.6,18,24.7,14.6,55.9,0,0,0,17.6,14.8,111.3,1015.7,4.8,5.8,279.6,24.2,9,0.96,Clear,87
20-02-2023,32,17,25.2,30.6,17,24.7,13.9,55.5,0,0,0,18,9.4,114.5,1015.6,2.3,5.8,281.8,24.6,10,0,Clear,92
21-02-2023,34.4,16,25.7,31.9,16,24.8,10.3,47.4,0,0,0,19.1,16,29.2,1015.7,0.1,5.8,285.9,24.8,10,0.03,Clear,100
22-02-2023,35.1,17,26.2,32.6,17,25.4,9.9,41.4,0,0,0,22.7,13.4,111.8,1015,2.7,5.7,286.4,24.9,10,0.06,Clear,113
23-02-2023,33.7,19.2,26.7,31.6,19.2,26,10.3,38.5,0,0,0,22.7,14.4,106.7,1015,0.2,6,286.9,24.9,10,0.1,Clear,109
24-02-2023,33.8,19.9,26.7,31.8,19.9,25.9,10.7,41.7,0,0,0,19.1,18.2,104.7,1016,2.3,5.8,289.5,25,10,0.13,Clear,112
25-02-2023,34.3,16,26.1,31.8,16,25.1,7,35.9,0,0,0,17.3,15.1,73.6,1017.5,0.1,5.8,292.3,25.1,10,0.16,Clear,101
26-02-2023,33.1,14.5,25.5,30.9,14.5,24.7,8.5,38.5,0,0,0,28.1,15.5,109.9,1018.4,0.1,6.1,290.2,25,10,0.2,Clear,98
27-02-2023,33,19,26.3,30.7,19,25.5,8.3,35,0,0,0,27.4,15.3,120.5,1018.5,0.1,6.2,289.6,25,10,0.25,Clear,87
28-02-2023,32.1,19,26.1,30,19,25.4,9.7,39.1,0,0,0,30.6,16.8,115.7,1018.5,2.4,6,290,25,10,0.26,Clear,92
01-03-2023,31.9,19.5,25.7,30.1,19.5,25,9.8,39.7,0,0,0,32.4,18.4,112.5,1019.3,0.1,6.2,290.8,25.2,10,0.29,Clear,82
02-03-2023,32,19,25.7,30.1,19,24.9,9.2,39.7,0,0,0,19.8,16.7,115.9,1019.7,0,6.2,293.5,25.3,10,0.33,Clear,94
03-03-2023,32.9,19,26.4,31.1,19,25.6,9.3,36.2,0,0,0,20.9,16.7,115.2,1020.1,5.9,6.2,292.8,25.3,10,0.36,Clear,105
04-03-2023,33.3,19,26.4,31.3,19,25.6,8.2,34.8,0,0,0,20.5,14.9,120.3,1019.8,8.5,6.3,293.3,25.2,10,0.39,Clear,103
05-03-2023,33.8,20.5,26.8,31.7,20.5,25.9,8.8,35.2,0,0,0,20.9,14.8,124,1019.2,3.5,6.2,295.9,25.5,10,0.43,Clear,111
06-03-2023,33.7,19,26.6,31.5,19,25.9,10,38.1,0,0,0,25.9,13.1,111.8,1017.3,6,6.5,296.3,25.5,10,0.46,Clear,108
07-03-2023,29.4,19.5,24.5,28.4,19.5,24.3,11.4,44.7,0,0,0,24.1,25.2,356.5,1018.2,5.8,6,295,25.4,10,0.5,Clear,96
08-03-2023,32.5,19,25.9,30.5,19,25.2,9.5,38.1,0,0,0,26.3,16.7,86.5,1017.5,9,6.2,295.7,25.6,10,0.53,Clear,80
09-03-2023,31.9,20,26,30.2,20,25.3,10.6,40.9,0,0,0,24.8,18.2,105.8,1016.5,17.6,6.2,296.6,25.6,10,0.56,Clear,99
10-03-2023,32.9,18,26,31.1,18,25.3,11.1,43.8,0,0,0,24.1,15.1,108.2,1015.9,21,6.4,299.7,25.9,10,0.6,Partially cloudy,89
11-03-2023,31.3,18.5,26,30.5,18.5,25.7,14.1,50,0,0,0,33.1,15.1,107.6,1016,2.5,6.1,299.7,25.9,10,0.63,Clear,101
12-03-2023,33,21,26.8,31.2,21,26.2,13,47.4,0,0,0,29.9,16.8,107.7,1015.7,10.7,5.8,304.7,26.3,10,0.67,Clear,90
13-03-2023,33.8,19,26.4,31.4,19,25.6,9.6,40.5,0,0,0,18,16.1,111.6,1014.8,28.4,6.1,304.9,26.3,10,0.7,Partially cloudy,84
14-03-2023,33.8,20,26.8,31.5,20,25.9,6.6,31.2,0,0,0,27,18.4,102.9,1012.6,19.2,6.6,310,26.8,10,0.74,Clear,93
15-03-2023,33,19,26.1,31.5,19,25.6,11.3,40.9,0,0,0,23.8,14.8,106.7,1011.8,24.1,6.3,263.5,22.8,10,0.75,Partially cloudy,98
16-03-2023,29,19.5,23.2,29.4,19.5,23.3,18,74.8,13,100,12.5,29.5,17.6,93,1013.3,74.1,4.1,238.4,20.6,10,0.81,"Rain, Partially cloudy",97
17-03-2023,25.4,19,22.2,25.4,19,22.2,19,83.1,19.2,100,16.67,37.1,18.5,98.9,1014.3,89.7,4.3,224.4,19.5,9,0.84,"Rain, Partially cloudy",78
18-03-2023,29.4,19.7,23.1,30.8,19.7,23.4,18.9,79,12,100,4.17,37.4,12.1,126.6,1012.2,76.7,4.5,229.7,19.8,9,0.88,"Rain, Partially cloudy",72
19-03-2023,28.1,19,23.3,29,19,23.5,17.3,70.5,7,100,4.17,27.4,14.8,84.3,1010.8,66.3,4.8,263.4,22.8,10,0.91,"Rain, Partially cloudy",69
20-03-2023,31.2,20.5,25.3,30.1,20.5,25,14.4,56,0.9,100,12.5,31,12.6,172.5,1009.9,46.6,5.2,309,26.7,10,0.95,"Rain, Partially cloudy",87
21-03-2023,30.9,19,25.1,29.5,19,24.7,12.8,49.3,0,0,0,21.2,17.6,230.1,1010.6,34.9,5.7,307.6,26.7,10,0,Partially cloudy,93
22-03-2023,33.1,20,26.8,31.4,20,26.1,13,46.7,0,0,0,19.8,13.6,210,1010.8,30.8,5.9,302.7,26.3,10,0.02,Partially cloudy,97
23-03-2023,33.1,20,27.3,31.4,20,26.9,14.5,49.6,0,0,0,18.4,16.2,309.5,1010.9,33.9,5.8,298.9,26,10,0.05,Partially cloudy,95
24-03-2023,33.8,21,27.8,33.2,21,28.4,18.3,59.1,0,0,0,29.9,14.8,111.3,1011.4,45.1,5.6,247.6,21.5,10,0.08,Partially cloudy,88
25-03-2023,33,22.5,27.7,34.6,22.5,28.6,19.8,63.9,0.3,100,4.17,37.1,16.8,117.7,1012.4,50.9,5.2,220.9,19.1,10,0.11,"Rain, Partially cloudy",85
26-03-2023,33.1,21,27.4,33.5,21,28,18.8,62,1,100,4.17,27,13.5,130.3,1011.7,42,5.6,285.7,24.6,10,0.15,"Rain, Partially cloudy",90
27-03-2023,35,22,28.6,33.4,22,28.2,15.3,49.9,0.1,100,4.17,29.5,11.9,299.6,1011.2,26.3,5.8,317.9,27.3,10,0.18,"Rain, Partially cloudy",81
28-03-2023,35.8,22.5,29.1,34.9,22.5,29.7,18,56.5,0,0,0,33.8,18.5,137.5,1011,34.6,5.6,317.8,27.4,10,0.21,Partially cloudy,98
29-03-2023,35.9,22,29.2,36.1,22,29.7,18.5,57.9,0,0,0,32,17.6,140.2,1011.9,35.9,5.4,312.8,27.1,10,0.25,Partially cloudy,91
30-03-2023,36.9,23,29.8,34.9,23,29.4,15.2,47.6,0,0,0,28.8,14.8,174.4,1010.8,31.9,6.1,319,27.5,10,0.28,Partially cloudy,79
